created_at,favorite_count,full_text,id_str,metadata.iso_language_code,retweeted_status.created_at,retweeted_status.full_text,user.created_at,user.favourites_count,user.followers_count,user.friends_count,user.id_str,user.location,user.verified,retweet_count,is_troll,sentiment_tag,sentiment_sc
2021-01-30 15:45:51+00:00,0,elecciones2021 esta tarde en una caravana que recorre varias calles de la ciudad el binomio de andrés arauz carlos rabasc…,1355542751048249344,es,Fri Jan 29 22:30:43 +0000 2021,"#Elecciones2021| Esta tarde en una caravana que recorre varias calles de la ciudad, el binomio de Andrés Arauz, Carlos Rabascall,  se puso la camiseta del Deportivo Cuenca, esto ha causado reacciones a favor y en contra  entre los hinchas del Expreso Austral.👇 https://t.co/LwlS5sMgRp",2013-02-18 16:25:40+00:00,68394,1522,1429,1193812662,Cuenca - Ecuador,False,3,False,Positivo,0.8992589317169959
2021-01-30 15:45:47+00:00,0,se barrunta un golpe encubierto de la cia en ecuador con participación de la faes el candidato andrés arauz en la mira de ee.uu.,1355542736523440131,es,,,2017-12-17 20:58:19+00:00,39685,4129,536,942499221231587329,,False,1,False,Negativo,0.03051295358362531
2021-01-30 15:45:18+00:00,0,porque no informan sobre los datos encontrados en la computadora de alias uriel donde se encontraron datos de quién financia la campaña de andres arauz. díganle la verdad al pueblo que tanto dicen defender. sean éticos y responsables con el país.,1355542613215084547,es,,,2014-05-19 22:37:38+00:00,49536,125,372,2508645271,"Quito, Ecuador",False,0,False,Negativo,0.012682524426328898
2021-01-30 15:44:04+00:00,0,oye ve loco hp no es por ser sapo pero un tal andrés arauz anda hablando mal de los bucaram...,1355542303797080067,es,,,2009-12-01 16:42:11+00:00,1752,1171,4999,93893907,guayaquil,False,0,False,Negativo,0.02152068530733253
2021-01-30 15:43:32+00:00,9,la denuncia supuesto financiamiento del eln a la campaña de andrés arauz. en el gobierno de correa que niega el aporte jefes de esa guerrilla estuvieron negociando secretamente en ecuador el acuerdo con autoridades colombianas.,1355542169378037765,es,,,2009-04-21 20:16:07+00:00,17408,10658,2106,34025397,Quito-Ecuador ,False,7,False,Negativo,0.0015027434289286747
2021-01-30 15:43:26+00:00,341,elecciones2021 revista semana tuvo acceso a documentos del eln tras la muerte de uno de los líderes donde se revela un “aporte préstamo” para supuestamente financiar la campaña de andrésarauz. también habrían conversado con correa. más detalles,1355542144413528064,es,,,2010-07-16 13:33:27+00:00,2399,598831,1701,167391967,Ecuador,False,318,False,Negativo,0.0942915756329472
2021-01-30 15:41:39+00:00,0,"el candidato de correa el ""señor"" andrés arauz vinculado con financiamiento del oro del eln colombiano y de dónde sale ese oro para financiar su criminal campaña",1355541695287480324,es,,,2009-12-29 15:30:28+00:00,14161,11213,4626,100250051,,False,1,False,Negativo,0.0028397965831632875
2021-01-30 15:41:16+00:00,14,"a cuidar con fe los votos vota todo todito lista 1 5 para recuperar la patria niunvotoaladerecha andrés aráuz ""cada acción que realizas se vuelve parte de nuestra causa recuperar el futuro del ecuador"". votatodotodito1 solo1vuelta",1355541597472124928,es,,,2012-08-09 17:08:17+00:00,29661,2960,4430,747575407,Guayaquil - Ecuador,False,11,False,Negativo,0.03030977258355868
2021-01-30 15:40:57+00:00,3,confieso que con esta imagen me ganó el sentimiento. ver un acordeón me trae recuerdos lindos e inolvidables. tenga para ud mi voto don andrés el candidato de elecciones2021ec,1355541517553848324,es,,,2011-02-26 23:42:56+00:00,24319,4265,892,258098637,Ecuador,False,3,False,Positivo,0.8109947094451101
2021-01-30 15:40:16+00:00,0,andrés arauz desmiente entrega de usd 250 en campaña electoral pichincha universal https …,1355541345063075849,es,Sat Jan 30 00:29:16 +0000 2021,Andrés Arauz desmiente entrega de USD 250 en campaña electoral - Pichincha Universal - https://t.co/3ZKESJKHdN https://t.co/Z8z8TKW9ba,2016-12-28 14:02:36+00:00,7500,241,286,814109295658856448,"Cuenca, Ecuador",False,4,False,Negativo,0.08319769145223413
2021-01-30 15:39:56+00:00,0,mil de una andrés arauz,1355541261994909696,es,Sat Jan 30 02:14:52 +0000 2021,Mil de Una! - Andrés Arauz - https://t.co/yheIlSCdlj https://t.co/DFHQ9Jxm29,2016-12-28 14:02:36+00:00,7500,241,286,814109295658856448,"Cuenca, Ecuador",False,1,False,Negativo,0.3522918727869852
2021-01-30 15:39:46+00:00,4,ninguno de las candidatos a la presidencia tuvo gesto de humanidad con andrés cevallos discap 97% sin médula sos x está acciones los reconocereis,1355541222975295493,es,,,2019-04-27 22:03:47+00:00,2008,923,4114,1122260077539409921,,False,3,False,Negativo,0.005813071397613425
2021-01-30 15:39:29+00:00,0,atención andrés arauz recibió dinero de la guerrilla del eln según revistasemana fuente anderssonboscán,1355541150355091459,es,Sat Jan 30 15:24:22 +0000 2021,"#Atención| Andrés Arauz recibió dinero de la guerrilla del ELN, según #RevistaSemana👇

Fuente: #AnderssonBoscán https://t.co/PzE4uuLfAN",2010-10-10 23:24:12+00:00,26,620,1357,201047573,Guayaquil,False,2,False,Negativo,0.17766551466621827
2021-01-30 15:38:40+00:00,1,mi voto será por andrés arauz y todo listas 1,1355540942195994625,es,,,2018-01-08 02:20:25+00:00,55690,556,1806,950190424425205760,,False,0,False,Negativo,0.35308201558567814
2021-01-30 15:37:23+00:00,0,"trabajos universitarios de andrés arauz ""opacidad financiera"" y ""flujos financieros ilícitos"". mejor dicho el llaver…",1355540619654008832,es,Fri Jan 29 14:14:42 +0000 2021,"Trabajos universitarios de Andrés Arauz: ""Opacidad financiera"" y ""Flujos financieros ilícitos"". Mejor dicho: el llaverito se ganó la candidatura a pulso. Mi columna de esta semana. https://t.co/kd4AK0rvlu",2013-10-19 15:15:01+00:00,441,725,930,1971880464,,False,40,False,Negativo,0.0029276658996914046
2021-01-30 15:37:11+00:00,0,líder de la conaie jaime vargas manifiesta su apoyo a andrés arauz qué pasa con yaku pérez a trav…,1355540572623302659,es,Sat Jan 30 15:37:00 +0000 2021,"Líder de la CONAIE, Jaime Vargas ¿Manifiesta su apoyo a Andrés Arauz? Qué pasa con Yaku Pérez! https://t.co/HlFQ7KgWAj a través de @PrensaDelBanano",2015-10-06 11:52:19+00:00,115107,708,1993,3880239257,,False,1,False,Negativo,0.10349671539249598
2021-01-30 15:37:00+00:00,1,líder de la conaie jaime vargas manifiesta su apoyo a andrés arauz qué pasa con yaku pérez a través de,1355540523801600004,es,,,2015-10-06 11:52:19+00:00,115107,708,1993,3880239257,,False,1,False,Negativo,0.1167358955733694
2021-01-30 15:35:18+00:00,0,sabe usted por qué gana andrés aráuz en todas las encuestas por qué hay preferencia por su candidatura fácil deducir. el pueblo es sabio y está consciente de que con el progresismo la vida del ciudadano volverá a ser digna libre soberana. sabe que su futuro está asegurado.,1355540097488330758,es,,,2011-09-11 14:55:13+00:00,78380,428,916,371799167,"Quito, Ecuador",False,0,False,Negativo,0.0886263195341488
2021-01-30 15:34:11+00:00,0,semana revela audios del abatido comandante del eln alias 'uriel' en los cuales conversaba sobre planes de financiación…,1355539818017660935,es,Sat Jan 30 14:20:53 +0000 2021,"Semana revela audios del abatido comandante del Eln alias 'Uriel', en los cuales conversaba sobre planes de financiación para una campaña presidencial en Ecuador, posiblemente la de Andrés Arauz Galarza, la ficha del prófugo expresidente Rafael Correa. https://t.co/5KlGjEdh3M",2016-09-08 00:32:04+00:00,17842,187,282,773680263943614464,"Puerto Rico, USA",False,4,False,Negativo,0.04871695791243814
2021-01-30 15:34:02+00:00,0,aún si fuere cierto es ilegal suspender los derechos políticos de andrés arauz. pero de ser así con esa misma lógica de verdesoto que se suspendan los derechos políticos de guillermo lasso. rosa maría loaiza candidata de psc creo si lo hizo en el oro,1355539779727851525,es,,,2018-01-04 18:54:56+00:00,411,98,145,948991149213143041,Ecuador,False,0,False,Negativo,0.04259979491952698
2021-01-30 15:33:50+00:00,0,urgente consejero del cne denuncia a la candidatura de andrés arauz por violar el código de la democracia ecuador ht…,1355539728926453760,es,Sat Jan 30 15:30:09 +0000 2021,"#URGENTE│ Consejero del CNE denuncia a la candidatura de Andrés Arauz por violar el Código de la Democracia #Ecuador 
https://t.co/625zaXKuHi",2010-09-30 19:33:18+00:00,2654,99,92,197150218,,False,1,False,Negativo,0.004349471747422435
2021-01-30 15:33:41+00:00,0,"atención según la revista colombiana semana 80 mil dólares habría recibido ""como préstamo"" la campaña del candidato…",1355539689302798336,es,Sat Jan 30 15:14:13 +0000 2021,"🔴 #ATENCIÓN | Según la revista colombiana Semana, 80 mil dólares habría recibido ""como préstamo"" la campaña del candidato Andrés #Arauz por parte de la guerrilla del ELN en archivos del comandante Uriel. ¿Qué piensa al respecto?

Lea la nota completa: 👇
https://t.co/95Lr7rHhXV https://t.co/RnzzVoMWvL",2019-02-12 23:51:48+00:00,1270,3428,3709,1095470558521765890,,False,1,False,Negativo,0.08861284706661475
2021-01-30 15:32:49+00:00,0,hay una alerta muy seria de que cne está reunido para suspender elecciones porque aráuz gana. esto coincide con reuni…,1355539470888665088,es,Fri Jan 29 19:30:22 +0000 2021,"🟡🔵🔴
Hay una alerta muy seria de que CNE está reunido para SUSPENDER elecciones, porque Aráuz gana.
Esto coincide con reunión de Almagro y Moreno en Washington para obtener el visto bueno, y la amenaza de que, si no lo hacían, los consejeros serían destituidos el día de mañana.",2014-09-30 16:18:55+00:00,118409,638,836,2795380541,Palmira valle ,False,5632,False,Positivo,0.5713801153044484
2021-01-30 15:32:38+00:00,1,quito luis verdesoto denuncia ante el tce presuntas infracciones de campaña electoral realizados por el movimiento unes unión por la esperanza liderado por andrés arauz. leer más,1355539425627877384,es,,,2010-08-19 20:40:00+00:00,112,17616,221,180515028,"Machala, Ecuador",False,0,False,Negativo,0.01612682194860369
2021-01-30 15:32:37+00:00,0,el eln financiaría campaña de andrés arauz,1355539420699631621,es,,,2011-02-23 01:43:03+00:00,1237,104,1222,256292644,#AmbatoEcuador,False,0,False,Negativo,0.43961039711766264
2021-01-30 15:31:58+00:00,0,somos el equipo del binomio de la esperanza. junto a andrés arauz en la presidencia y nosotros desde la asamblea sacaremos…,1355539258765959169,es,Fri Jan 29 15:28:56 +0000 2021,"Somos el equipo del Binomio de la Esperanza. Junto a Andrés Arauz en la Presidencia y nosotros desde la Asamblea, sacaremos al país adelante.
#LojaEs1 #Todito1Ecuador https://t.co/8obUE5DvQH",2012-12-27 00:09:28+00:00,1194,77,390,1038374532,,False,66,False,Positivo,0.5630704703203575
2021-01-30 15:31:00+00:00,0,pide suspensión de derechos políticos de andrés aráuz por supuesta realización de pruebas de coronavirus en sede de unes,1355539014045081605,es,,,2020-06-20 15:54:45+00:00,69,197,79,1274370035105050625,Loja ,False,0,False,Negativo,0.11160968592109335
2021-01-30 15:30:55+00:00,0,nacional el consejero luis verdesoto también acusó a unes y a su binomio de ofrecer la entrega de un adelanto del bono…,1355538992146640896,es,Sat Jan 30 14:28:10 +0000 2021,"#NACIONAL | El consejero Luis Verdesoto también acusó a UNES y a su binomio de ofrecer la entrega de un adelanto del bono que forma parte de su oferta de campaña, aunque el movimiento y sus candidatos lo han negado.

➡️ https://t.co/t9MfuloOAk.",2011-06-01 18:44:19+00:00,27656,3384,2217,309218361,Un lugar en el mundo,False,9,False,Negativo,0.16806939002397409
2021-01-30 15:30:09+00:00,1,urgente consejero del cne denuncia a la candidatura de andrés arauz por violar el código de la democracia ecuador,1355538802966724609,es,,,2009-08-03 22:05:11+00:00,1107,4037,680,62634838,Ecuador,False,1,False,Negativo,0.004349471747422435
2021-01-30 15:29:08+00:00,2,si el gobierno de correa te quitò 1 de tus dos casas 1 de tus dos carros 1 de tus dos vacas 1 de tus dos burros no votes por andres arauz y vota por quien causó la más gran emigración de ecuatorianos e hizo crecer su fortuna con la crisis bancaria yo voto todo lista 1,1355538545528745985,es,,,2012-06-18 19:57:43+00:00,7893,338,144,611950988,,False,0,False,Negativo,0.0958303500657408
2021-01-30 15:28:20+00:00,0,campaña a la presidencia de ecuador. andrés arauz en candidato con el que la linea de rafael correa aspira a volver al pod…,1355538342537007104,es,Sat Jan 30 12:55:03 +0000 2021,Campaña a la Presidencia de Ecuador. Andrés Arauz en candidato con el que la linea de Rafael Correa aspira a volver al poder. https://t.co/GEHjepI5kX,2011-02-24 23:38:09+00:00,820,6299,517,257209992,,False,1,False,Negativo,0.023357435331735395
2021-01-30 15:27:50+00:00,0,terrorífico. aquí un perla del candidato andres arauz informa fernando balda .,1355538216120680451,es,Sat Jan 30 14:01:44 +0000 2021,"TERRORÍFICO.

Aquí un perla del candidato Andres Arauz , informa Fernando Balda . https://t.co/XGa23Ampox",2011-06-25 00:58:39+00:00,16926,76,62,323547958,,False,2,False,Negativo,0.10507586114633942
2021-01-30 15:27:33+00:00,20,el consejero luis verdesoto denunció ante el tribunal contencioso electoral una presunta infracción electoral grave que habría cometido la campaña de andrés arauz.,1355538145421504512,es,,,2010-11-18 01:20:48+00:00,6558,2047,605,216904569,"Quito, Ecuador",False,8,False,Negativo,0.0008042967803174423
2021-01-30 15:27:22+00:00,66,actualidad tras la muerte del comandante del eln alias “uriel” salieron a la luz archivos encriptados que demuestran un supuesto aporte de usd 80.000 de la guerrilla colombiana a la campaña de andrés arauz. por su parte rafael correa asegura que se trata de “una patraña más”,1355538100013961216,es,,,2018-01-31 20:25:36+00:00,384,4608,249,958798438191321089,Quito,False,21,False,Negativo,0.005360904733884414
2021-01-30 15:27:06+00:00,0,alberto fernández le prometió a andrés arauz candidato de rafael correa a la presidencia de ecuador 4 4 millones de vacuna…,1355538034817642498,es,Wed Jan 27 19:43:40 +0000 2021,"Alberto Fernández le prometió a Andrés Arauz, candidato de Rafael Correa a la presidencia de ecuador, 4,4 millones de vacunas contra el #COVID19 
Me parece que están corriendo los límites a lugares muy peligrosos.
Alberto no solo nos miente a nosotros, ahora miente en la region",2013-04-12 23:16:41+00:00,8057,108,588,1347942919," Ambato, Ecuador ",False,48,False,Negativo,0.036705837069488975
2021-01-30 15:26:00+00:00,2,si votan por andrés arauz les rompo las piernas buen día,1355537756827635722,es,,,2020-02-27 00:52:24+00:00,17863,4299,2804,1232830778658213888,𝗕𝗧𝗦𝗣𝗢𝗣!💿,False,0,False,Negativo,0.07019117232884173
2021-01-30 15:23:49+00:00,0,esos cuentos ya no funcionan podrán decir y publicar mil mentiras y lo único que causa es el apoyo y total respaldo a la revolución de un pueblo andrés arauz presidente del ecuador,1355537205142425600,es,,,2015-04-07 03:37:16+00:00,1577,43,74,3142694902,"Portoviejo, Ecuador",False,0,False,Negativo,0.05386587123693345
2021-01-30 15:23:39+00:00,2,vale verga esa gente. seguramente si gana arauz la veremos en una esquina ofreciendo servicios,1355537163274870788,es,,,2018-12-01 01:56:45+00:00,14649,206,469,1068685298652057600,,False,0,False,Negativo,0.16062019739733097
2021-01-30 15:22:45+00:00,2,andrés aráuz también fue financiado por las narco criminales de colombia al igual que su jefe rafael correa.,1355536940309872640,es,,,2010-06-21 02:18:44+00:00,57902,1126,284,157847914,Guayaquil,False,0,False,Negativo,0.028388329072831463
2021-01-30 15:22:44+00:00,0,soy anticorreista pero quiero expresar mi enérgico rechazo al acto bárbaro donde le lanzan huevos al candidato andrés arauz …,1355536933846454276,es,Sat Jan 23 23:26:34 +0000 2021,"Soy anticorreista pero quiero expresar mi enérgico rechazo al acto bárbaro donde le lanzan huevos al candidato Andrés Arauz!!!

Los alimentos no se pueden desperdiciar en huevadas.",2010-09-30 19:33:18+00:00,2654,99,92,197150218,,False,14,False,Neutral,0.4718403253687562
2021-01-30 15:20:09+00:00,0,falso falso desesperado porque el perfecto desconocido está en primer lugar y va a ganar en una sola vuelta. recuperar la dignidad el trabajo la salud la educación por eso nuestro voto por andrés arauz lista1 presidente. no nunca lasso banqueros grandes empresarios fmi,1355536283226034178,es,,,2011-07-30 19:56:07+00:00,14998,87,146,345555035,Ecuador,False,0,False,Negativo,0.05399552522916481
2021-01-30 15:18:12+00:00,0,no no hay segunda vuelta andrés arauz lista1 presidente. para recuperar todo lo que lenin lasso fmi banqueros grandes empresarios nos saquearon sin comida son trabajo con hambre en la miseria igual o peor que venezuela estamos. no no más. el pueblo ya lo sabe. andrés arauz,1355535793377456132,es,,,2011-07-30 19:56:07+00:00,14998,87,146,345555035,Ecuador,False,0,False,Negativo,0.05916263008701235
2021-01-30 15:17:46+00:00,1,país autoridades colombianas presumen que la guerrilla del eln financia la campaña del binomio araúz rabascall. loquenecesitasaber lahora,1355535685298647043,es,,,2014-04-17 15:13:10+00:00,20,6815,164,2449931863,,False,0,False,Negativo,0.04241934515576866
2021-01-30 15:16:04+00:00,0,jajajaja ya nadie les cree nada eso también dijeron de correa últimos intentos porque se ven perdidos mañana que se inventan. andrés arauz presidente lista 1 para recuperar la patria la dignidad el trabajo ya que lasso lenin banqueros grandes empresarios fmi nos saquearon,1355535254887559169,es,,,2011-07-30 19:56:07+00:00,14998,87,146,345555035,Ecuador,False,0,False,Negativo,0.0047690378484444235
2021-01-30 15:14:37+00:00,0,el candidato andrés arauz de ecuador en la mira de los grupos de ultra derecha de eeuu via,1355534893346942979,es,Sat Jan 30 14:49:37 +0000 2021,El Candidato Andrés Arauz de Ecuador: En la Mira de los Grupos de Ultra Derecha de EEUU https://t.co/RBVJjaFNE9 via @NinaGuatemala #EEUU #Ecuador #30Enero,2011-03-16 16:00:52+00:00,281756,5895,6202,267254744,,False,3,False,Negativo,0.07728276432591051
2021-01-30 15:14:19+00:00,0,fiscalia debe pedir esas pruebas inmediatamente y si es cierto cne debe terminar la postulación de andrés ara…,1355534818151424001,es,Sat Jan 30 15:06:02 +0000 2021,@Polificcion Fiscalia debe pedir esas pruebas inmediatamente y si es cierto CNE debe terminar la postulación de Andrés Arauz . No puede postularse alguien con ese apoyo porque se vendría un narco-terrorista gobierno,2011-03-16 16:00:52+00:00,281756,5895,6202,267254744,,False,1,False,Negativo,0.060139544171882574
2021-01-30 15:14:13+00:00,1,"atención según la revista colombiana semana 80 mil dólares habría recibido ""como préstamo"" la campaña del candidato andrés arauz por parte de la guerrilla del eln en archivos del comandante uriel. qué piensa al respecto lea la nota completa",1355534792499097609,es,,,2020-07-23 02:01:57+00:00,95,236,291,1286119197890752513,"Cuenca, Ecuador",False,1,False,Negativo,0.018797189985569143
2021-01-30 15:13:44+00:00,0,no señor hay una sola vuelta andrés arauz lista1 presidente para recuperar la dignidad el trabajo por nuestra salud educación . lasso moreno fmi banqueros grandes empresarios nos saquearon sin trabajo con hambre en la miseria. no mas,1355534670759395330,es,,,2011-07-30 19:56:07+00:00,14998,87,146,345555035,Ecuador,False,0,False,Negativo,0.05449833139247215
2021-01-30 15:12:59+00:00,0,estandesesperados urgente no podrán manchar el nombre de andrés porque sabemos la clase de persona que es …,1355534479276855300,es,Sat Jan 30 14:08:44 +0000 2021,"@MoniVelasquezV #EstanDesesperados #URGENTE no podrán manchar el nombre de Andrés porque sabemos la clase de persona que es, mientras que Lasso se encarga de manejar y manipular información falsa junto a sus amiguitos de @RevistaSemana, Arauz sigue trabajando #EstanDesesperados https://t.co/xhpi7eD4bs",2019-08-29 23:23:54+00:00,81000,290,437,1167216174972702724,,False,3,False,Negativo,0.05749733747606689
2021-01-30 15:12:20+00:00,1,presuntamente andrés arauz me dan asco prensa corrupta sicarios de tinta los seguia porque pensaba que eran serios pero son iguales que todos los sicarios de tinta me n gana a creer eso de ustedes es evidente que uds están con el banquero lelasso pues son los últimos días,1355534318744047616,es,,,2012-08-12 19:39:07+00:00,37760,540,415,753665215,,False,0,False,Negativo,0.08782126900095996
2021-01-30 15:09:45+00:00,0,correa y su argolla son una sarta de corruptos sin dudas. pero eso no nos permite respaldar lo dejen afuera por algo que todos hacen por igual. si al inicio aplicaban reglamento de democracia interna todo el país honesto hubiese aplaudido. pero ahora no,1355533665552445442,es,,,2010-03-01 18:50:48+00:00,2051,3827,182,118782633,"Quevedo, Ecuador",False,0,False,Negativo,0.013863560950550427
2021-01-30 15:08:44+00:00,0,esta semana son fuertes los insultos.....las patadas de ahogados de los perdedores aguante andres arauz,1355533409792253955,es,,,2017-08-03 10:29:29+00:00,141,18,21,893056220428455936,,False,0,False,Negativo,0.015131561649544566
2021-01-30 15:08:15+00:00,0,me encanta cuando arauz sale con una genialidad y le da un giro inteligente al contrario de lo propuesto por lasso. esta s…,1355533289176649731,es,Sat Jan 30 04:26:14 +0000 2021,"Me encanta cuando Arauz sale con una genialidad y le da un giro inteligente al contrario de lo propuesto por Lasso. Esta sí es una JUGADA MAESTRA

El banquero debe estar mandando al diablo a sus asesores 😁https://t.co/DCrfk8Q5Vy",2010-07-02 21:53:02+00:00,1987,195,1132,162159622,0978665233,False,1251,False,Positivo,0.7696261526644673
2021-01-30 15:06:07+00:00,17,siempre a válido gaver como persona como dizque actor y ahora como portavoz del banquero pendejo de . ya estamos cerca todos a ser vigilante de estas elecciones ojos en los conteos en las juntas receptoras o que el sistema se caiga,1355532752318296064,es,,,2017-08-19 15:44:20+00:00,3853,137,325,898933658702282755,,False,5,False,Negativo,0.012424151336092109
2021-01-30 15:06:02+00:00,4,fiscalia debe pedir esas pruebas inmediatamente y si es cierto cne debe terminar la postulación de andrés arauz . no puede postularse alguien con ese apoyo porque se vendría un narco terrorista gobierno,1355532733490081793,es,,,2019-10-18 18:17:00+00:00,141,14,20,1185258331641991168,,False,1,False,Negativo,0.005822814414570156
2021-01-30 15:03:12+00:00,0,video elecciones en ecuador candidato ofrece $ 250 a votantes antes de comicios el aspirante andrés arauz convocó…,1355532017853722630,es,Sat Jan 30 02:12:16 +0000 2021,"#VIDEO | Elecciones en Ecuador: candidato ofrece $ 250 a votantes antes de comicios

El aspirante Andrés Arauz convocó a la población a presentarse en las sedes del partido a retirar el dinero, primera parte de $ 1.000 que entregaría en caso de ser electo.
https://t.co/IbOGAO8Vck",2011-04-28 20:24:44+00:00,47610,1308,2375,289531507,"Guayaquil, Ecuador",False,11,False,Negativo,0.018940381812314586
2021-01-30 15:02:12+00:00,9,"el consejero luis verdesoto presentó una denuncia ante el tribunal contencioso electoral por la entrega gratuita de pruebas pcr de parte del binomio presidencial de andrés arauz. verdesoto presentó la denuncia por ""infracción electoral grave"" sucreenlanoticia",1355531768221347840,es,,,2009-10-30 18:58:30+00:00,1155,69623,1009,86374475,Guayaquil - Ecuador,False,9,False,Negativo,0.020708916526579413
2021-01-30 15:01:35+00:00,0,ya estamos en venezuela sin comida con hambre 600 mil desempleados sin trabajo sueldo de $200 en la miseria que más quieren. por eso el pueblo vota por andrés arauz lista1 presidente para recuperar la dignidad el trabajo la salud,1355531611450834948,es,,,2011-07-30 19:56:07+00:00,14998,87,146,345555035,Ecuador,False,0,False,Negativo,0.03581868181734045
2021-01-30 15:01:06+00:00,0,país revista semana tuvo acceso a documentos del eln donde se revelan datos importantes como un “aporte préstamo…,1355531491170791425,es,Sat Jan 30 14:52:42 +0000 2021,"#País | Revista Semana tuvo acceso a documentos del #ELN,  donde se revelan datos importantes, como un “aporte préstamo” para, supuestamente, financiar la campaña de #AndrésArauz; además, habría sostenido conversaciones con #RafaelCorrea. Te contamos ➡ https://t.co/WOuJlUBXeG https://t.co/X5GBzAGrua",2014-04-09 03:10:00+00:00,4421,39,740,2434807837,,False,4,False,Neutral,0.5139714588184557
2021-01-30 15:00:02+00:00,4,a menos de 10 días de las elecciones generales en ecuador se desarrollan denuncias de supuestos planes de suspensión esto producto de una avasallante victoria de andrés arauz en primera vuelta,1355531223397924864,es,,,2012-07-16 17:36:30+00:00,1148,25807,547,637145380,Venezuela,False,11,False,Negativo,0.0745861039574969
2021-01-30 14:59:49+00:00,0,". en contigosiempre edición 310 ""los medios de c…",1355531166712029197,es,Sat Jan 30 13:50:20 +0000 2021,"@bergmannerestu @OrlandoPerezEC @ecuarauz @MashiRafael .@OrlandoPerezEC en #ContigoSiempre edición 310 ""Los medios de comunicación, la Fiscalía, la Contraloría han tratado de anular todo lo que hizo el Correísmo, generando como resultado actualmente, que la ciudadanía apoye al candidato Andrés Araúz.""
@ecuarauz @MashiRafael",2011-02-13 03:19:34+00:00,59804,458,622,251423606,"Cuenca, Ecuador",False,3,False,Neutral,0.5219434755048652
2021-01-30 14:59:49+00:00,322,la prensa mercenaria sabe muy bien que somos la patria grande. el grupo clarín de argentina y semana de colombia operando fuerte contra andrés arauz en la campaña sucia de guillermo lasso. no les va a alcanzar tanto odio delincuentes,1355531165873135619,es,,,2016-03-03 20:04:21+00:00,19527,8875,2006,705483975981207552,Buenos Aires Argentina,False,173,False,Positivo,0.5754534186456082
2021-01-30 14:59:31+00:00,0,ya tenemos presidente andres arauz todo todito 1111111111111,1355531092581883904,es,,,2020-04-08 16:52:38+00:00,54,0,44,1247930141130489862,,False,0,False,Negativo,0.04868741583500822
2021-01-30 14:58:10+00:00,0,"""un gran abrazo a la provincia de manabí altiva y democrática que se sumará en las votaciones de apoyo a andrés arau…",1355530750087606275,es,Sat Jan 30 14:41:45 +0000 2021,"""Un gran abrazo a la provincia de Manabí, altiva y democrática, que se sumará en las votaciones de apoyo a  Andrés Arauz, buscando un desarrollo progresista, consolidemos la democracia de forma eficaz.""  @ramiroaguilart en #ContigoSiempre 310",2014-09-23 15:30:50+00:00,8328,1375,1885,2828217408,"Manta, Ecuador",False,3,False,Negativo,0.07874604295453624
2021-01-30 14:57:55+00:00,0,el ecuador ya tomó una decisión y esa voluntad soberana debe respetarse. los resultados de todas las encuestadoras sin…,1355530689148579841,es,Sat Jan 30 14:33:52 +0000 2021,"El Ecuador ya tomó una decisión y esa voluntad soberana debe respetarse. Los resultados de todas las encuestadoras sin excepción ubican al candidato Andrés Arauz en primer lugar.
@ecuarauz",2014-09-23 15:30:50+00:00,8328,1375,1885,2828217408,"Manta, Ecuador",False,1,False,Negativo,0.015698269318954648
2021-01-30 14:55:05+00:00,0,parlamentoandinoya a 10 días de las elecciones y este no ha impreso ni una papeleta para elegir parlamentar…,1355529976691482630,es,Thu Jan 28 14:57:13 +0000 2021,"#ParlamentoAndinoYA 
A 10 días de las elecciones y este @cnegobec no ha impreso ni una papeleta para elegir Parlamentarios Andinos, gracias a una serie de maniobras políticas que buscan impedir el triunfo de Andrés Arauz y los candidatos de la lista 󾠮. Levantemos la voz🗣 Todo󾠮 https://t.co/tVOK1Qt8BR",2011-06-28 22:10:16+00:00,12582,401,828,325804330,"Guayaquil, Ecuador",False,28,False,Negativo,0.24927794768258094
2021-01-30 14:53:51+00:00,0,el consejero del ⁦ ⁦ pide la suspensión de derechos políticos de ⁦andrés arauz p…,1355529664203251717,es,Sat Jan 30 14:20:27 +0000 2021,"El Consejero del ⁦@cnegobec⁩, ⁦@LuisVerdesotoo1⁩ pide la suspensión de derechos políticos de ⁦Andrés Arauz @ecuarauz por supuesta realización de pruebas Covid en ⁦@UNESECUADOR

¿Y los tanques de gas de Nebot y los tanques de agua de Lasso en Manabí?
 https://t.co/pjyOMuHUe6",2018-10-30 03:12:36+00:00,531,152,788,1057107978434813952,"Quito, Ecuador",False,1,False,Negativo,0.031952822922248006
2021-01-30 14:52:46+00:00,0,golpealademocracia increíble campañasucia a la q se une consejero vídeo. en cuanto…,1355529392420773889,es,Sat Jan 30 12:07:57 +0000 2021,"#GolpeALaDemocracia
@eluniversocom 

Increíble #campañasucia a la q se une Consejero @LuisVerdesotoo1 vídeo.
En cuanto a pruebas rápidas como medida d seguridad n campaña las han hecho también LASSO Y YAKU.

https://t.co/wMfHHF6h3f

https://t.co/yzd05PqCre",2017-07-10 20:01:15+00:00,55824,587,574,884502798787907585,,False,5,False,Negativo,0.24561156309181342
